comment_data,comment_head,comment_rate,comment_url,movie_id,movie_name,people_name
"
         说出你的愤怒——电影《绿皮书》观感

电影《绿皮书》是2019年奥斯卡最佳影片。关于它的评价褒贬不一，喜欢的人说它充满温情，不喜欢的人说它过于“政治”正确，令人乏味。

有一处地方，令我印象深刻。

故事发生在1960年代，美国种族主义盛行的时期。黑人钢琴家唐聘请白人托尼当司机，两个月里，唐要在黑人最受歧视的南方巡回演出。他的目的很简单，证明黑人并不差。演出合同很苛刻，缺席一场，一分钱都拿不到。

两人身份差别很大。托尼长期混在底层，一直充当酒店保安、打手之类的角色。唐从小就接受上流社会教育，饱受艺术熏陶，读过音乐博士，说着抑扬顿挫的传统英文，弹奏着名贵的施坦威钢琴，他不吃炸鸡，因为那是黑人食物，更不听流行音乐，因为那显得很粗俗。简而言之，他不会做一切“有失尊严”的事情。

唐在艺术上的成就是公认的，他是杰出的钢琴演奏家。每到一地，迎接他的都是鲜花、掌声和扑面而来的赞扬。可是即便如此，在盛行种族隔离制度的南方，他也受尽了不公正的待遇。他不能出入白人开的酒馆，不能试穿服装店的西装，不能在天黑以后外出，甚至不能使用音乐厅的厕所。在台上，他是光彩夺目的明星，而当演出会的灯光散去，他就要一个人拖着箱子，返回最低档的汽车旅馆，因为黑人只能住在那里。

唐始终温文尔雅，不争论，不抗辩，坦然面对种种不公。有一次连托尼都看不下去了，出拳回击了刁难他们的恶棍警察。唐指责托尼使用暴力，教育他说，“只有保持尊严才能获得一切”。

他获得一切了吗？没有。演出最后一站，剧场经理在玩命奉承了唐一顿之后，依然不许他进入餐厅吃饭。

当遭受偏见、委屈和不公时，究竟应该怎么做？

长久以来，我们接受的信念是“冲动是魔鬼”，愤怒是不好的事情，遇事要控制情绪，息事宁人。尤其是在人际关系强联系的场合，更要察言观色，谨言慎行，有意见能不说就不说，有想法能不提就不提，更不能轻易发火，表达愤怒。就算受了委屈和不公，也要通过委婉、变通的方式表达出来，争取做到“说了，跟没说一样”。

这样做确实有好处，照顾了对方的情绪，也保持了自己的“尊严”。可是，这里有一个前提，就是你的“尊严”是确实存在的，有人把你的“尊严”当回事。如果别人觉得你的“尊严”都不是尊严，你的事儿都不是事儿，甚至你压根就不应该有任何想法，那么，这种不痛不痒、一团和气的办法，这种委婉、变通的方式，基本上也就是“说了，跟没说一样”。

唐就是这样。他温文尔雅、亭亭玉立了一路，到头来，不让他进的门还是进不去。终于，最后一站，他火了。“要么让我进餐厅，要么我不演了。”

不演了？你确定？这一路演出费可是一分都没有了！

就不演了。唐和托尼两个人，开车回家了。

到这里，所有的观众都长出了一口气。这一路，太TM憋屈了。

不光是观众，唐本人也得到了释放。一直以来，他做着上流社会才做的事，但他又有黑人的外表，他为所受遭遇深感屈辱，却又让自己极力克制、隐忍不发，这些都深深写进了他的潜意识。他表面看起来高贵优雅，内心却是极端自卑。“如果我不够黑人，如果我不够白人，如果我不够男子汉，那么，我到底算什么！”因此他的孤单深入骨髓，每一个夜晚，他都要喝醉才能入睡。

而当有过一次愤怒——这前所未有——他就开始了与自己的和解，他放下了所谓的“尊严”，也放下了沉重的包袱。当他在黑人小酒馆里纵情歌唱，当他演奏他以前从不会演奏的音乐，当他开始做之前从未做过的事，毫无疑问，他找到了自己，也完成了自我救赎。

我想说的是，情绪是需要释放的，不要把它都窝在心里，愤怒是好事情，它能让我们找到自己。

试着，哪怕有一次，说出你的愤怒。不是宣泄，不是暴力，不是无事生非。说出你的感受，它是我们情绪的忠实反应，是心理受到伤害的直接信号。它让我们保护自己，善待自己，提醒自己是有热血、有温度，活生生的人。

愤怒一定会带来麻烦吗？说不定。对于某些人、某些事，愤怒可能是最有效的武器。谁知道呢。

                                                写于2019年3月 
      ",安逸和 || 说出你的愤怒——电影《绿皮书》观感,推荐,https://movie.douban.com/review/10079788/,10079788,绿皮书,安逸和
"
         这是今年看过最有教育意义的电影，真的让人感触良多，也许这就是一部好电影吧。没有用太多贬低和歧视的视角，白人的莽撞，黑人的睿智奇妙的组合。相互了解，相互学习，我感觉最优秀的男人就是他们的组合了吧，勇敢，机智，聪明，幽默，谦虚，包容。真的太完美了吧。没想到这部教育的片子都能感动到我，第一次是黑人下车说“我忍受了半辈子，你忍受一晚上都不行吗”。这句话，包含经历真的让人心疼。还有就是最后的大团圆，妻子的眼神真的让人很动容，真切，尊重。看似平凡却最打动人心。真的很谢谢这片子，这片绝对能在我推荐电影的前列。 
      ",三观超正，教育意义深刻,力荐,https://movie.douban.com/review/10080013/,10080013,绿皮书,Nature丶o
"
         一个人是什么样子，不要改，这是闪光点，是你的魅力。 听很会做人的橘子这样跟我说，更有感觉。

别人也试图改变别人。

如果想改变一群人，注定很难。

道路崎岖，虽然前途茫茫，尽是荆棘，然吾心坚，必至。

想暑假也这样开车沿着美国来一圈。
想看这样的风景
想吃肯德基

想以后的人生坚持这样的自己很难，
可是大家都一样又有什么味道。 再有，人生总是很艰难。 既然如此，不如做自己喜欢的事情～ ps 看电影之前 唱歌真的很爽 虽然没有小吃 依然可以很棒 
 
      ",做你自己,力荐,https://movie.douban.com/review/10076024/,10076024,绿皮书,我是常有理。
"
         文/在河 【一】 奥斯卡最佳影片《绿皮书》讲了什么？ 简而言之：一个天才钢琴家教一个“灵魂吃货”写情书的故事。 天才钢琴家唐·谢利，非裔美国人，拥有音乐、心理学和礼仪艺术3个博士学位，会讲8种语言，像皇帝一样住在纽约卡耐基音乐厅的顶楼。 “灵魂吃货”托尼·利普，意大利裔工人阶层出身，扯淡水平稳居街区榜首，人到中年，拖家带口，习惯性失业，常年浪迹夜总会充当打手。 事情从头说起，黑人钢琴家唐要去美国南部巡演，需要一位助手当司机兼保镖，找到了托尼。高额的酬劳，让托尼动了心，最终决定离家两个月外出赚钱。 托尼这个人，虽然外表粗犷，满嘴跑火车，但内心却是一片柔软之地。他爱老婆，爱家庭，临走老婆嘱咐他要经常写信给她，不要打电话，因为打电话太贵，他全部照做。 之所以叫托尼为“灵魂吃货”，全仰仗他在吃东西方面突出的天赋。整部电影，托尼几乎一直在吃。 开车时吃，吃得很开怀，也很有高度。 写信时吃，吃得很有文化，也很有品味。 比赛时吃，吃得满脸杀气，一口气能干掉带顶层调料的热狗26条。
 睡觉前吃，吃得很有创意，拿披萨当卷饼，一口塞。 可想而知，这样一个满脸横肉的糙汉，每次写信还都在饭桌上，这信注定带有满满的油烟味。
 【二】 果不其然，我们来看托尼写的前三封信。 【第一封】 亲爱的德洛丽丝，你好吗？我还不错。我吃得很好，大多是汉堡。所以别担心我吃得不好。我今晚看到谢利博士弹钢琴了……我非常非常思念你。 【第二封】 亲爱的德洛丽丝。今天早上我吃了牛排和鸡蛋。这个乐队一直在豪华的夜总会演出。我和谢利博士相处得很好……我正在吃意大利肉丸，吃起来像在中式面条上浇了番茄酱。我们现在要去南方的路上，到了那，我会再给你写封信。 【第三封】 亲爱的德洛丽丝。我见了镇上所有的文化人……我插不上话，我只会吹牛。我写信时正在吃薯条，我觉得有点儿渴了。我把袜子洗了，放在电视机上晾着，我后悔没听你的，我应该带上熨斗。 托尼的文风，除了三句话不离吃外，和他的外形一样，狂野如大江奔流，想到啥就写啥，看起来像小学生写日记记流水账，其实大有来头。这种文风的滥觞，往西方文艺理论里找，叫意识流。在中国古典诗歌鉴赏理论里找，叫直抒胸臆，源头直追《诗经》和汉乐府。 你看他写的“我吃得很好，大多是汉堡。”“今天早上我吃了牛排和鸡蛋。”“我写信时正在吃薯条，我觉得有点儿渴了。”是不是像极了古诗十九首《行行重行行》里的“思君令人老，岁月忽已晚。弃捐勿复道，努力加餐饭。” 而再看托尼流水账式叙述的风格，则完全暗合了《诗经》国风里描写的男女老少们的生活状态。他们对于爱情的追逐，也和托尼信的风格一样，从来就不藏着掖着，有时候甚至奔放乃至狂野。 【三】 《诗经·郑风》里有篇《子衿》：“青青子衿，悠悠我心。纵我不往，子宁不嗣音？…纵我不往，子宁不来？…一日不见，如三月兮。”说的是一个小姐姐，渴望得到爱情，写信给意中人。刚开始可能还矜持一下，但谁知那男的木头脑袋，小姐姐终于憋不住了，闷了一个大招，写了这一封泼辣的求爱信。 信中她勇敢地质问意中人，你怎么回事啊？纵然我不去找你，难道你就不能主动来找我吗？你这谈恋爱能不能拿出点态度来啊？凭什么我见天的在那高楼上望眼欲穿，你却整天的不见人影。你不知道啊，这一天见不着你，我感觉像过了三个月一样啊！ 这泼辣劲头一上来，和被苏明成惹毛的苏明玉一个样！霸气！ 比霸气更厉害是狂野，有名的《国风·召南·野有死麕jūn》就是。 野有死麕，白茅包之。 有女怀春，吉士诱之。 林有朴樕，野有死鹿。 白茅纯束，有女如玉。 舒而脱脱兮！ 无感我帨(shuì)兮！ 无使尨（máng）也吠！ 说的是两个小青年在林子里约会，刚开始还挺柔和。男孩为了献殷勤，还捡树林里死掉的傻狍子和小鹿，包起来送给女孩。这一送不打紧，女孩春心荡漾了起来，男孩也把持不住了，俩人就在小树林里玩起了“你来抓我啊抓我啊”“抓到我们就嘿嘿嘿”的小游戏。 男孩果然抓住了女孩，然后便开始上下其手。“舒而脱脱兮！无感我帨兮！无使尨也吠！”舒是舒缓、慢慢来的意思。脱脱也是舒缓的意思。感呢通假撼动的撼，摇、拽的意思。帨是女孩穿的围裙之类的衣服。尨是他俩带的道具——小狗旺财。 合起来这句话的意思就是女孩在说：“你着什么急啊，慢慢来，别拽我的裙子啊，声音那么响，你看旺财还看着呢，怪不好意思的，它要是叫起来，被人发现了可不好。” 你看，这诗写得多好啊！大胆地表达男女情爱，管你世俗观念，从不拐弯抹角，我们爱我们就爱爱。 【四】 但这种“我们爱我们就爱爱”的思想，是那些士大夫知识分子万万不能接受的。托尼每天在一个拥有3个博士学位的大钢琴家面前舞文弄墨，终于在写第三封信的时候，钢琴家唐看不下去了。“你这写的像蹩脚勒索信一样的信，到底要表达什么？” 接下来，唐翘着二郎腿，45度仰望天空，眼神迷离，仪式感十足地指着信纸说，我说你写。 亲爱的德洛丽丝 当我想你时 我就想起了爱荷华州美丽的平原 我们之间相隔的距离，使我意志消沉 没有你的时光和旅程对我来说毫无意义 与你相爱是我做过的最轻松的事 没有什么比你更重要 在我活着的每一天我都会深深地感觉到 遇见你的那天 我就已爱上你 余生也会继续爱你 托尼媳妇德洛丽丝接到这第三封信时，感觉文风大变，心想我还是原来的我，我家托尼已经不是原来的托尼了啊！都会用比喻了！随即，她便高兴地打开暖色调的台灯，调好气氛，斜靠着沙发品读了起来。 巡演终于到了下一站，又该吃饭了，托尼（唐）又该写信了。 树叶脱下了多叶的外衣 颜色渐渐蜕变成灰色和棕色 我看见成千上万棵树 被大雪覆盖，犹如童话之境 我会数着时间 每一时，每一分，每一秒 直到拥你入怀 爱你的托尼 吻孩子们 经过唐的调教，托尼的家书华丽丽地升级为“情书”级别，以往那种直抒胸臆式的感情喷发没有了，变成了如今会用比喻，会观察，懂联想的深情告白。 这样的“情书”在托尼家里掀起了一场读信的热潮。德洛丽丝摆好架势，故作镇定地对着两个女性读了起来，引得她们一阵羡慕嫉妒恨，对着她们丈夫直呼“我也想要”。 托尼是个聪明人，到写第五封的时候，他就已经掌握了写情书的技巧，能自己比喻，自己联想，再也不用写以前那种“苏大强不在的第一天，想他。苏大强不在的第二天，想他……”式的情书了。而是这种： 亲爱的德洛丽丝 有时候你会让我想起一栋房子 一栋华灯装点 人人安居的房子 【五】 从流水账式的感情喷发到娓娓道来的深情告白，从文学角度来说，这是一个从民歌到诗歌的升级过程，其中的关键便是表现手法的运用。 在托尼这里，就是比喻的运用，他把媳妇比喻成一栋华灯装点，人人安居的房子，美丽又安稳，岁月静好，简直甩出“我爱你”之类的一百条gai。 这种比喻的手法，在中国诗歌领域，更是渊源已久，那就是《诗经》表现手法“赋比兴”里的“比”。所谓“手如柔荑，肤如凝脂，领如蝤（qiú）蛴（qí），齿如（hù）犀，（qín）首蛾眉，巧笑倩兮，美目盼兮。”是也。 另外一个手法便是“赋比兴”里的“兴”。“兴”是啥？就是“起兴”，也就是要说什么事之前，不直接说，通常说些花花草草、杨树柳树之类的，然后再利用其关联性，引到要说的事上。 其实，这是文学把事情复杂化的一个表现。比如一些喜欢读金庸、琼瑶的读者如果去读张爱玲，就会感觉很吃力。 她到底在说啥呢？一会“生命是一袭华美的袍，爬满了虱子”，一会“年轻的人想着三十年前的月亮该是铜钱大的一个红黄的湿晕，像朵云轩信笺上落了一滴泪珠，陈旧而迷糊。”一会又是“娶了红玫瑰，久而久之，红玫瑰就变成了墙上的一抹蚊子血，白玫瑰还是“床前明月光”；娶了白玫瑰，白玫瑰就是衣服上的一粒饭渣子，红的还是心口上的一颗朱砂痣。” 这些句子看起来很美，但不通俗，读着费劲儿，这些是纯文学中比较高级的一种。如今那些动辄几百万字的仙侠网文，肯定连提鞋都赶不上热的。 但聪明的托尼在唐的调教下，入门了。第四封信开头的“树叶脱下了多叶的外衣，颜色渐渐蜕变成灰色和棕色”用的就是“兴”这种手法。在《诗经》里比比皆是，当然，像“山有木兮木有枝，心悦君兮君不知。”“陌上花开，可缓缓归矣。”“晓看天色暮看云，行也思君，坐也思君。”这些也是上乘的佳句，非一日之功。 非一日之功，但少年非要日，该怎么办呢？那就一啃二摸三撸，啃即是啃书，摸即是摸索套路，撸当然是可劲练习了。眼下都9102年了，可别再瞎整那些“我第一次见你，就喜欢上你了”“放学有事吗，去看电影不”之类的俗掉渣的老词了。 少年们，亡羊补牢，犹未晚也，当你真的能像杜甫一样写出“花径不曾缘客扫，蓬门今始为君开”的时候，还怕撩不到妹子？ 再说，俗话说得好，世上无难事，只要肯，干！  （原载于“诗词公社公众号。 作者个人微信：han735595.欢迎加入） 
      ",《绿皮书》里的情书好在哪里？,推荐,https://movie.douban.com/review/10080061/,10080061,绿皮书,在河
"
         认认真真的看完了电影，主题鲜明，黑人歧视的问题，不在那个时代的美国也体会不到那种歧视，最后一段博士自己已经把全部原因说清楚了，意大利人的群居生活也淋漓尽致，种族歧视的白人警察也刻画的入木三分，大雪天里的好警察也是顺理成章铺垫出来，包括不能黑人用餐的饭店全部都在推理中，都能理解。但是唯一问题就是，肯塔基的肯德基真的那么好吃吗？好馋啊！ 
      ",肯德基真的这么好吃吗？,力荐,https://movie.douban.com/review/10076158/,10076158,绿皮书,林蛋大
"
         
昨天，我还在宝鸡出差，办完公事以后，我对时间进行了算计，在火车即开之前的三个小时里，硬是拎着自己的双腿去附近的电影院看了《绿皮书》，遗憾的是片尾的彩蛋没能看完，就急匆匆的打车去车站，赶在开车前5分钟上了火车。
满怀希望，才能让人感到踏实。时间挤一挤还是有的，让人欣慰的是，挤出的时间没有让自己失望。
影片的开始，镜头不断地转换焦点，不停的在俱乐部的各色人等的脸上掠过，艺术从生活中起锚。而生活往往是低俗的，人人习惯了心理自居，习惯而麻木的度过每一天的时光。
在学习摄影的时候，当学完构图、用光、色彩等基础知识以后，最终发现其做好摄影，归结就“对比”两个字。放在电影中，我觉得从艺术表现形式来说，该电影成功在对比的使用上。一是人物的对比，黑人与白人，以人物为主题，我们会发现还蕴藏着生活圈子、政治立场、种族观念等等对比，而正是这种对比的冲撞，才让人从一而终目不转睛、高度集中的跟着镜头走到最后，生怕错过了每一帧画面。让我印象比较深的是，当维果·莫腾森饰演的托尼到马赫沙拉·阿里饰演的雪利家中的时候，那种对比的错位让我大吃一惊，一瞬间仿佛碰撞了大脑中所有固有的观念，白人为生计骨子里再倔强也在妥协，而黑人为了掩饰自己将本来已经高大上的椅子安置在高人一级的台子上，一种好胜的人性本能默默在仿佛在说：黑人怎么了，你也有求于黑人。当然，此刻最成功的地方，也有白人的一份，那就是也把自尊端的高高，这种造成的紧张对比就为后边奠定了良好的情感基础。如果单纯从对比这个角度去阅读这场电影，可以说出好多的内容。还有一个印象深刻的地方，托尼在一个南方城市和另外一个黑人在窗外看雪利的演出时，两眼放光，真的太佩服演技了，眼睛真的能说出好多好多话出来；在演出结束以后，影片又做了一个对比，当雪利出来的时候看见托尼依旧趴在地方玩那种他看不上的低级游戏。影片就是在不断的冲突中演绎到结局的，然而这种冲突却始终包含着一种爱的希望。
两颗端着的心，之间有了交流，双方才会放松。其实每个人都有孤独的一面，这个世界都是存在着那么多的不可知，在这种不可知的环境中，当孤独碰上孤独，再加上交流的导火索，便有了温暖和希望。
如果实在没有人和你碰撞，那就去看电影吧，电影中会给你更多的启示，镜头中的人物也会和你交流。
其实还有一个更好的办法，就是do it，主动去做，输出你的理想、输出你的烦恼、输出你的孤独。 
      ",真正的艺术给人以希望,力荐,https://movie.douban.com/review/10076204/,10076204,绿皮书,不老半仙
"
         这部电影真是悲喜交加啊。爱吹水、能用暴力和钱解决的事就不算事、粗鄙没文化直男托尼与艺术气息浓厚、精致讲究、道德规范强迫症患者黑人钢琴演奏家谢利，两个天南地北的人通过一趟南行旅程而相识、相交、共同拥抱这个complicated world。感谢托尼是个尊重知识、爱护家庭、愿意用拳头抵抗世界不公、善于察言观色并且还能包容保护像他一样臭屁的谢利。感谢谢利是个隐忍卑微、勇敢坚强、珍重底线与自尊并且还能拯救一下信写得超烂的托尼。两人的举止行为、对谈内容妙趣横生，时不时引人发笑。而谢利下车、淋雨说的一番话真的让我悲伤到呕吐。种族歧视的文化背景贯穿全影片，但我认为主题或者说影片的其他用意应该还有自我身份认识问题，尤其是谢利这种非典型黑人形象的呈现。
这种现象离我们并不遥远，美籍华裔的香蕉人、在城乡之间来回迁移的农民工、藏疆回等少数民族。肤色、（宗教）文化、（户籍）制度、国家意识种种因素的介入下，个体认知的范围被局限，在大众主流之外的少数人便成了边缘人。这些人一方面国家社会给予的权力利益将受损，一方面被排挤的心理压力威胁着精神健康。影片最后的结局定格在圣诞节热闹和平的夜晚。在这个耶稣诞生的日子，上帝始终眷顾众人，让历史的齿轮继续向前进，让人性的光辉抹去人们防备恐惧的棱角。
 
      ",自我身份认识的困局,力荐,https://movie.douban.com/review/10076379/,10076379,绿皮书,蕉落红阳
"
         种族问题只是背景,它想要表达的是阶层的差异.真正带来差异的是阶层, 只是过去同一族群的人往往有着差不多的阶层.跨越阶层的情况并不多,直到出现了黑人总统. 是阶层导致了言行举止,思想意识,道德修养各个方面的巨大的差异, 叹为观止. 不同的阶层可以不交往, 这在过去是天经地义的,是避免冲突的有效方法,但是在今天,交通发达,信息通达, 隔阂是无效的, 全球人应该怎么交往? 这是一个现实问题,这个电影思考的是今天的现实,并不注重于探讨种族歧视的问题,因为那些问题已经缓解了,或者已经拥有了一个法律层面的答案. 而阶层差异是当前世界还无法消除的. 跨阶层的新贵们也往往令白人世界不知所措.面对现实问题限制移民,造边境墙等等问题,人们到底应该是越来越包容,还是越来越隔阂?  
      ",《绿皮书》与同类型种族题材电影相比有哪些不同？,,https://movie.douban.com/review/10076443/,10076443,绿皮书,瞑瞑无思
"
         🌟🌟🌟🌟🌟1、水台上两个礼貌的黑人个人用过的玻璃杯是那样刺眼-垃圾桶；2、Tony接地气地善良、话痨、大胃王、以暴制暴、逼着博士手抓着吃肯塔基州炸鸡；3、Donald优雅、隐忍、克制、礼貌、孤独，教Tony写家书；4、车子故障停在路边，白人司机忙前忙后修车，伺候着衣着干净的黑人，而公路对面奴隶般劳作的黑人男女停下手中的活与Donald对视一眼，一眼望穿几百年的不平等与孤独；5、Donald终于为自己的尊严反抗了一次，在橘鸟餐厅放开自我的表演，露出了两个小时来的第一次满口白牙，笑起来真温馨；6、Tony的老婆真是一个很棒的女人，值得被深爱，她的世界犹如一间房间，华灯点亮，各样的人们安居乐业…… 
      ",世风如此 如何对抗,力荐,https://movie.douban.com/review/10076462/,10076462,绿皮书,- -
"
          就电影而言，私以为人物应当尽可能合理化，故事则要避免合理。人物合理了，故事性上寻求突破才会有情可原，令人信服。脱离了人物合理性的故事，哪怕曲折离奇，也是言之无物，虚有其表，倒添了几分讨好观众的味道。

  从这个角度出发，这部流行于朋友圈的奥斯卡获奖影片《绿皮书》让我大跌眼镜。它大概说的是一位粗鲁的白人大叔因生活所迫为黑人音乐家做司机，保护其到各地巡演，最后在相处中放下心中由来已久的种族偏见，一起共渡难关，真情相待。在故事上，可谓平铺直叙，几乎每一个情节都能预测到它的发展，比如白人司机比赛吃热狗赢取奖金，劝音乐家吃炸鸡，向种族歧视者竖中指，英勇解救音乐家。这些桥段太过平淡太过普通，以至于让人平心静气，面无表情。掏枪部分有点惊喜，但节奏和剪辑问题导致也没有很出彩。在台词上，同样缺乏张力、乏善可陈，对于习惯美国幽默的我，难免令人失望。全片下来，没有感受到编剧对剧本的精心打磨，更没有看到导演的天才创造。何谓天才创造？是《鬼子来了》里驴操军马的荒诞， 是《无间道》里的天台情结，是《控方证人》里的连续反转。如果说这种标准太高，那不如谈谈同样涉及种族歧视题材的又一部奥斯卡获奖影片《撞车》。这部电影虽深刻不足但精彩有余，虽靠戏剧手法和自我意淫解决现实问题令人郁闷，但对多线叙事的掌控和对矛盾冲突的营造还算差强人意。

  如果说以上只是无功，那么在人物塑造上《绿皮书》可谓有过。白人司机从刚开始的嫌弃黑人喝水的杯子到接纳乃至认可、钦佩黑人音乐家。转折点在哪？短短八周，就像普通朋友的相识交好一般吗？如果真的如此自然轻松那一开始就不应该表现白人司机及其家人对黑人根深蒂固的偏见。

  人物性格、行为动机欠缺逻辑、强行扭转原因在何？是为了服务于白人黑人相互感化、其乐融融的结局。这就有讨好观众，讨好评委的嫌疑。说一句题外话，据说影片中黑人音乐家后人表示音乐家最后并没有把白人司机当成朋友，电影虚构成分太多。然而电影又要标榜改编自真实事件，这就不仅是讨好观众，而是伪装主旋律，为白人正名。引用一位影评人的话就是“说好听点，这是一种艺术创作，说难听点，这就是在粉饰太平。”

  回到电影本身，其实影片具有一定的观赏性，只是对奥斯卡的崇拜让大家不得不以苛刻的眼光待之。而我最介意的是，不少电影假借批判现实之名，实则有欺骗观众眼泪而又取悦当权的倾向，《药神》就是个中赢家。我只希望，就算做不到剥皮剔骨地呈现现实，也不要以不合理的人物设定来叙述平淡的故事，营造皆大欢喜的结局。


 
      ",人物与故事的合理性,还行,https://movie.douban.com/review/10076577/,10076577,绿皮书,Mr Worker
